Cod_Estable,Cod_Evaluacion,Cantidad_Estud,Num_Boleta,Barcode,Corr_Año,Region,Cod_Region,Departamento,Cod_Depa,Municipio,Cod_Muni,Nivel,Cod_Nivel,Rama_Abstracta,Cod_Rama_Abstracta,Edad,Edad_RECO,Sexo_RECO,Sector,Cod_Sector,Area,Cod_Area,Jornada,Cod_Jornada,Ciclo,Cod_Distrito,Identificacion_Etnica_RECO,Ed_Asistio_Preprimaria,Ed_Repitio_Algun_Grado,Ed_Trabaja_Actualmente,Fm_Asistio_Escuela_Papa,Fm_Grado_Alcanzo_Papa_RECO,Fm_Asistio_Escuela_Mama,Fm_Grado_Alcanzo_Mama_RECO,CC_Material_Predomina_En_Piso_Casa,CC_Material_Predomina_En_Paredes_Casa,CC_Material_Predomina_En_Techo_Casa,Sc_Drenaje,Sc_Electricidad,Sc_Basura,Sc_Servicio_Internet,Sc_Neflix,CU_Leña,CU_Gas,CU_Electricidad,Smart_Tv,Secadora,Refrigerador,Computadora,Horno_Microondas,Horno_Tostador,Lavadora,Impresora,CC_Familia_Automovil,Mate_Periodos_Matematicas_Semana,Lect_Periodos_Lectura_Semana,Lect_Libros_Completos_Ha_Leido,Lectura_Gusto,Lectura_Horas,Grad_No_Se,Grad_Seguir_Estudiando,Grad_Trabajar,Grad_Formar_Familia,Grad_Trabajar_Extranjero,Gustaria_Universidad,Informacion_Prueba,Measure_Mate,Measure_Lect,Desempeño_Mate,Desempeño_Lect,Logro_Mate,Logro_Lect,estrato,N_estrato,n_estrato,peso,prob_seleccion
00-21-0033-46,7266679671.0,7,"150,945",007266679671,2025,Región 1 o Metropolitana,1,Ciudad Capital,0.0,Zona 21,21.0,Diversificado,46,BACHILLERATO,1.0,16,1,0,Cooperativa,24,Urbana,11,Matutina,31,ANUAL,01-218,1,2,0,0,2,4,2,1,4,4,2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,5,5,6,1,2,0,1,1,0,0,1,1,-0.41,0.74,1,3,0,1,Región 1 o Metropolitana | Ciudad Capital | Cooperativa | Urbana | Matutina | BACHILLERATO | 0,3,1,3.0,0.3333333333333333
03-03-0005-46,1261749351.0,32,"235,345",031261749351,2025,Región 5 o Central,5,Sacatepéquez,3.0,Pastores,303.0,Diversificado,46,BACHILLERATO,1.0,19,4,0,Oficial,21,Urbana,11,Vespertina,32,ANUAL,03-003,2,2,1,1,2,1,1,.,4,4,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,5,1,0,1,4,0,0,1,0,0,1,1,-0.48,-0.55,1,1,0,0,Región 5 o Central | Sacatepéquez | Oficial | Urbana | Vespertina | BACHILLERATO | 0,205,3,68.33333333333333,0.014634146341463415
03-01-0059-46,463024173.0,240,"233,046",030463024173,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,18,3,0,Oficial,21,Urbana,11,Vespertina,32,ANUAL,03-009,2,2,1,0,2,4,2,2,5,4,5,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,5,2,1,1,4,0,0,1,0,0,1,1,0.28,0.79,2,3,0,1,Región 5 o Central | Sacatepéquez | Oficial | Urbana | Vespertina | BACHILLERATO | 0,205,3,68.33333333333333,0.014634146341463415
03-15-0019-46,1836355582.0,66,"235,476",031836355582,2025,Región 5 o Central,5,Sacatepéquez,3.0,San Antonio Aguas Calientes,315.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Oficial,21,Urbana,11,Vespertina,32,ANUAL,03-008,1,2,0,0,2,3,2,3,5,4,5,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,7,0,2,1,2,0,1,1,0,0,1,0,2.44,0.79,4,3,1,1,Región 5 o Central | Sacatepéquez | Oficial | Urbana | Vespertina | BACHILLERATO | 1,194,3,64.66666666666667,0.015463917525773196
03-01-0059-46,5769111044.0,240,"233,002",035769111044,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,16,1,1,Oficial,21,Urbana,11,Vespertina,32,ANUAL,03-009,1,2,0,0,2,3,2,2,4,4,2,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,5,2,1,1,1,0,1,1,0,0,1,1,-0.35,1.09,1,4,0,1,Región 5 o Central | Sacatepéquez | Oficial | Urbana | Vespertina | BACHILLERATO | 1,194,3,64.66666666666667,0.015463917525773196
03-01-0059-46,4612770286.0,240,"233,069",034612770286,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Oficial,21,Urbana,11,Vespertina,32,ANUAL,03-009,2,2,0,0,2,2,2,3,4,4,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,4,3,3,1,1,0,1,0,0,0,1,1,0.66,0.84,2,3,0,1,Región 5 o Central | Sacatepéquez | Oficial | Urbana | Vespertina | BACHILLERATO | 1,194,3,64.66666666666667,0.015463917525773196
03-15-0019-46,6587487063.0,66,"235,509",036587487063,2025,Región 5 o Central,5,Sacatepéquez,3.0,San Antonio Aguas Calientes,315.0,Diversificado,46,PERITO,3.0,18,3,0,Oficial,21,Urbana,11,Vespertina,32,ANUAL,03-008,1,2,0,1,2,1,2,1,4,4,2,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,2,3,1,1,0,1,1,0,0,1,1,-0.27,-0.46,1,1,0,0,Región 5 o Central | Sacatepéquez | Oficial | Urbana | Vespertina | PERITO | 0,69,1,69.0,0.014492753623188406
03-15-0019-46,1967361090.0,66,"235,508",031967361090,2025,Región 5 o Central,5,Sacatepéquez,3.0,San Antonio Aguas Calientes,315.0,Diversificado,46,PERITO,3.0,19,4,1,Oficial,21,Urbana,11,Vespertina,32,ANUAL,03-008,1,2,0,1,0,1,2,2,5,4,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,3,1,1,0,1,0,0,0,1,1,-0.64,-0.02,1,2,0,0,Región 5 o Central | Sacatepéquez | Oficial | Urbana | Vespertina | PERITO | 1,58,1,58.0,0.017241379310344827
03-15-0019-46,7155936460.0,66,"235,512",037155936460,2025,Región 5 o Central,5,Sacatepéquez,3.0,San Antonio Aguas Calientes,315.0,Diversificado,46,SECRETARIADO,4.0,19,4,0,Oficial,21,Urbana,11,Vespertina,32,ANUAL,03-008,1,0,0,1,2,2,2,1,4,4,2,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,4,0,3,1,1,0,1,1,0,0,1,1,-0.68,-0.34,1,1,0,0,Región 5 o Central | Sacatepéquez | Oficial | Urbana | Vespertina | SECRETARIADO | 0,19,1,19.0,0.05263157894736842
03-09-0048-46,833654740.0,44,"236,306",030833654740,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santa Lucía Milpas Altas,309.0,Diversificado,46,BACHILLERATO,1.0,52,6,0,Privado,22,Rural,12,Doble,33,ANUAL,03-006,2,2,0,1,2,1,2,1,5,4,5,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,-0.04,0.0,1,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Doble | BACHILLERATO | 0,26,1,26.0,0.038461538461538464
03-09-0048-46,7404124553.0,44,"236,317",037404124553,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santa Lucía Milpas Altas,309.0,Diversificado,46,BACHILLERATO,1.0,19,4,1,Privado,22,Rural,12,Doble,33,ANUAL,03-006,2,2,0,1,1,.,2,3,4,4,2,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,2,1,1,0,1,0,0,0,1,1,-1.15,-0.43,1,1,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Doble | BACHILLERATO | 1,18,1,18.0,0.05555555555555555
03-01-0860-46,7651957754.0,14,"233,972",037651957754,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,18,3,0,Privado,22,Rural,12,Doble,33,ANUAL,03-002,2,2,0,0,0,2,2,3,4,4,2,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,5,0,3,1,1,0,1,1,0,0,1,0,2.74,2.94,4,4,1,1,Región 5 o Central | Sacatepéquez | Privado | Rural | Doble | PERITO | 0,6,1,6.0,0.16666666666666666
03-01-0860-46,7667270656.0,14,"233,974",037667270656,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,18,3,1,Privado,22,Rural,12,Doble,33,ANUAL,03-002,2,2,0,0,2,2,2,3,4,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,5,3,0,0,4,0,1,1,0,0,1,1,1.58,2.36,4,4,1,1,Región 5 o Central | Sacatepéquez | Privado | Rural | Doble | PERITO | 1,15,1,15.0,0.06666666666666667
03-03-0032-46,3254779018.0,14,"235,423",033254779018,2025,Región 5 o Central,5,Sacatepéquez,3.0,Pastores,303.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Privado,22,Rural,12,Matutina,31,ANUAL,03-003,2,2,0,0,2,3,2,3,4,4,4,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,2,1,2,1,1,0,1,1,0,0,1,1,-0.82,0.27,1,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Matutina | BACHILLERATO | 0,96,2,48.0,0.020833333333333332
03-09-0057-46,6095336788.0,34,"274,333",036095336788,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santa Lucía Milpas Altas,309.0,Diversificado,46,BACHILLERATO,1.0,19,4,0,Privado,22,Rural,12,Matutina,31,ANUAL,03-006,2,2,1,0,2,2,2,1,5,4,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,2.26,0.07,4,2,1,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Matutina | BACHILLERATO | 0,96,2,48.0,0.020833333333333332
03-10-0014-46,2026560581.0,18,"235,325",032026560581,2025,Región 5 o Central,5,Sacatepéquez,3.0,Magdalena Milpas Altas,310.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Privado,22,Rural,12,Matutina,31,ANUAL,03-006,1,2,0,1,2,2,2,1,5,4,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,7,6,7,1,1,0,1,0,0,0,1,1,-0.61,0.07,1,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Matutina | BACHILLERATO | 1,84,1,84.0,0.011904761904761904
03-03-0032-46,747770753.0,14,"235,421",030747770753,2025,Región 5 o Central,5,Sacatepéquez,3.0,Pastores,303.0,Diversificado,46,MAGISTERIO,2.0,18,3,0,Privado,22,Rural,12,Matutina,31,ANUAL,03-003,2,2,0,0,2,2,2,2,5,4,2,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,2,5,2,1,1,0,1,1,0,0,1,1,0.28,0.36,2,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Matutina | MAGISTERIO | 0,1,1,1.0,1.0
03-09-1329-46,140708660.0,33,"236,454",030140708660,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santa Lucía Milpas Altas,309.0,Diversificado,46,PERITO,3.0,17,2,0,Privado,22,Rural,12,Matutina,31,ANUAL,03-006,1,2,0,0,2,3,2,1,5,4,5,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,2,2,2,1,1,0,1,1,0,0,1,1,-0.51,1.09,1,4,0,1,Región 5 o Central | Sacatepéquez | Privado | Rural | Matutina | PERITO | 0,42,1,42.0,0.023809523809523808
03-01-0210-46,6915970966.0,13,"233,751",036915970966,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,19,4,1,Privado,22,Rural,12,Matutina,31,ANUAL,03-002,1,2,1,0,2,3,2,3,4,4,5,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.66,2.15,2,4,0,1,Región 5 o Central | Sacatepéquez | Privado | Rural | Matutina | PERITO | 1,26,1,26.0,0.038461538461538464
03-03-0032-46,5532109811.0,14,"235,424",035532109811,2025,Región 5 o Central,5,Sacatepéquez,3.0,Pastores,303.0,Diversificado,46,SECRETARIADO,4.0,18,3,0,Privado,22,Rural,12,Matutina,31,ANUAL,03-003,2,2,0,0,2,1,2,3,4,1,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,-0.98,0.02,1,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Matutina | SECRETARIADO | 0,2,1,2.0,0.5
03-05-0030-46,1743697132.0,6,"236,786",031743697132,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santo Domingo Xenacoj,305.0,Diversificado,46,BACHILLERATO,1.0,25,6,0,Privado,22,Rural,12,Sin Jornada,99,ANUAL,03-010,1,2,0,1,2,1,2,1,4,4,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,2,1,1,0,1,1,0,0,1,1,0.38,0.84,2,3,0,1,Región 5 o Central | Sacatepéquez | Privado | Rural | Sin Jornada | BACHILLERATO | 0,6,1,6.0,0.16666666666666666
03-09-0036-46,1626736446.0,26,"236,277",031626736446,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santa Lucía Milpas Altas,309.0,Diversificado,46,BACHILLERATO,1.0,18,3,0,Privado,22,Rural,12,Vespertina,32,ANUAL,03-006,2,1,1,1,2,1,2,1,5,4,5,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,5,0,0,1,4,0,0,1,0,0,1,1,-0.82,-0.25,1,1,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Vespertina | BACHILLERATO | 0,6,1,6.0,0.16666666666666666
03-09-0036-46,6780524951.0,26,"236,270",036780524951,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santa Lucía Milpas Altas,309.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Privado,22,Rural,12,Vespertina,32,ANUAL,03-006,2,2,0,1,2,3,1,.,4,4,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,5,0,0,0,4,0,1,1,0,0,1,1,0.1,-0.1,2,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Vespertina | BACHILLERATO | 1,13,1,13.0,0.07692307692307693
03-09-0052-46,2930232184.0,11,"236,345",032930232184,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santa Lucía Milpas Altas,309.0,Diversificado,46,MAGISTERIO,2.0,17,2,0,Privado,22,Rural,12,Vespertina,32,ANUAL,03-006,2,2,0,0,2,3,2,3,4,5,2,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-0.76,0.23,1,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Vespertina | MAGISTERIO | 0,7,1,7.0,0.14285714285714285
03-09-0052-46,932826653.0,11,"236,348",030932826653,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santa Lucía Milpas Altas,309.0,Diversificado,46,PERITO,3.0,17,2,0,Privado,22,Rural,12,Vespertina,32,ANUAL,03-006,2,2,0,0,2,3,2,3,5,4,2,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,-0.06,-0.56,1,1,0,0,Región 5 o Central | Sacatepéquez | Privado | Rural | Vespertina | PERITO | 0,3,1,3.0,0.3333333333333333
03-01-1394-46,5392716752.0,8,"234,496",035392716752,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,19,4,1,Privado,22,Rural,12,Vespertina,32,ANUAL,03-002,2,2,1,0,1,.,1,.,4,5,2,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,2,1,1,1,0,1,1,0,0,1,1,0.3,0.6,2,3,0,1,Región 5 o Central | Sacatepéquez | Privado | Rural | Vespertina | PERITO | 1,9,1,9.0,0.1111111111111111
03-09-0036-46,662210438.0,26,"236,283",030662210438,2025,Región 5 o Central,5,Sacatepéquez,3.0,Santa Lucía Milpas Altas,309.0,Diversificado,46,SECRETARIADO,4.0,18,3,0,Privado,22,Rural,12,Vespertina,32,ANUAL,03-006,2,2,0,0,2,1,2,4,5,4,5,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,2,0,1,1,1,0,1,0,0,0,1,1,1.53,0.7,4,3,1,1,Región 5 o Central | Sacatepéquez | Privado | Rural | Vespertina | SECRETARIADO | 0,7,1,7.0,0.14285714285714285
03-12-0022-46,7797594202.0,23,"234,508",037797594202,2025,Región 5 o Central,5,Sacatepéquez,3.0,Ciudad Vieja,312.0,Diversificado,46,BACHILLERATO,1.0,19,4,0,Privado,22,Urbana,11,Doble,33,ANUAL,03-007,2,2,0,1,2,2,2,2,5,4,5,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,2,3,1,0,1,0,1,1,0,0,1,1,-0.14,-0.11,1,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | BACHILLERATO | 0,58,1,58.0,0.017241379310344827
03-08-0032-46,4066182695.0,5,"235,787",034066182695,2025,Región 5 o Central,5,Sacatepéquez,3.0,San Lucas Sacatepéquez,308.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Privado,22,Urbana,11,Doble,33,ANUAL,03-005,3,2,0,1,2,1,2,1,4,4,5,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,4,0,0,1,0,0,0,1,-0.01,0.6,1,3,0,1,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | BACHILLERATO | 1,87,1,87.0,0.011494252873563218
03-01-0156-46,2023105245.0,9,"233,660",032023105245,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,MAGISTERIO,2.0,18,3,0,Privado,22,Urbana,11,Doble,33,ANUAL,03-002,1,2,0,0,2,1,2,3,5,4,5,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.07,1.52,2,4,0,1,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | MAGISTERIO | 0,8,1,8.0,0.125
03-01-1127-46,217266549.0,127,"234,214",030217266549,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,18,3,0,Privado,22,Urbana,11,Doble,33,ANUAL,03-002,2,2,0,0,2,3,2,1,4,4,2,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,2,5,3,0,4,0,1,1,0,0,1,1,0.15,1.15,2,4,0,1,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | PERITO | 0,131,2,65.5,0.015267175572519083
03-01-0133-46,5607782245.0,135,"233,427",035607782245,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,17,2,0,Privado,22,Urbana,11,Doble,33,ANUAL,03-002,2,2,0,0,1,.,2,1,5,4,5,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,5,5,0,0,4,0,0,1,0,0,1,0,-0.64,-0.29,1,1,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | PERITO | 0,131,2,65.5,0.015267175572519083
03-01-0133-46,5872919792.0,135,"233,483",035872919792,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,19,4,1,Privado,22,Urbana,11,Doble,33,ANUAL,03-002,3,2,1,0,2,1,2,3,5,5,5,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,5,5,3,1,1,0,1,1,0,1,1,1,0.15,0.02,2,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | PERITO | 1,305,5,61.0,0.01639344262295082
03-01-0133-46,5604323615.0,135,"233,378",035604323615,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,19,4,1,Privado,22,Urbana,11,Doble,33,ANUAL,03-002,2,2,0,1,2,1,2,3,5,4,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,5,3,1,1,0,1,1,0,0,1,1,0.07,0.07,2,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | PERITO | 1,305,5,61.0,0.01639344262295082
03-01-1189-46,5468069668.0,22,"234,225",035468069668,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,18,3,1,Privado,22,Urbana,11,Doble,33,ANUAL,03-002,2,2,0,1,2,3,2,3,5,4,5,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,4,3,3,1,2,0,1,1,0,0,1,1,0.21,0.24,2,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | PERITO | 1,305,5,61.0,0.01639344262295082
03-01-0133-46,4472297665.0,135,"233,402",034472297665,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,21,6,1,Privado,22,Urbana,11,Doble,33,ANUAL,03-002,1,2,1,0,2,2,2,1,4,4,2,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,5,1,5,1,1,0,1,0,0,0,0,1,-0.41,-0.75,1,1,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | PERITO | 1,305,5,61.0,0.01639344262295082
03-01-0153-46,7496544392.0,20,"233,546",037496544392,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,PERITO,3.0,19,4,1,Privado,22,Urbana,11,Doble,33,ANUAL,03-002,2,2,0,1,1,.,2,1,5,4,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,1,1,-0.03,-0.48,1,1,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | PERITO | 1,305,5,61.0,0.01639344262295082
03-08-1413-46,8133362645.0,26,"236,078",038133362645,2025,Región 5 o Central,5,Sacatepéquez,3.0,San Lucas Sacatepéquez,308.0,Diversificado,46,SECRETARIADO,4.0,17,2,0,Privado,22,Urbana,11,Doble,33,ANUAL,03-005,1,2,0,1,2,3,2,1,2,4,2,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-0.54,-0.27,1,1,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Doble | SECRETARIADO | 0,46,1,46.0,0.021739130434782608
03-01-0057-46,7378285535.0,162,"232,561",037378285535,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Privado,22,Urbana,11,Matutina,31,ANUAL,03-002,2,2,0,0,2,4,2,4,5,4,4,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,2,2,1,4,0,1,0,0,0,1,1,0.31,1.85,2,4,0,1,Región 5 o Central | Sacatepéquez | Privado | Urbana | Matutina | BACHILLERATO | 0,448,7,64.0,0.015625
03-08-0017-46,2016972058.0,37,"235,689",032016972058,2025,Región 5 o Central,5,Sacatepéquez,3.0,San Lucas Sacatepéquez,308.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Privado,22,Urbana,11,Matutina,31,ANUAL,03-005,2,2,0,0,0,3,2,2,5,4,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,1,0,1,1,0,0,1,1,-0.14,1.1,1,4,0,1,Región 5 o Central | Sacatepéquez | Privado | Urbana | Matutina | BACHILLERATO | 0,448,7,64.0,0.015625
03-01-0103-46,8529539871.0,36,"233,108",038529539871,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Privado,22,Urbana,11,Matutina,31,ANUAL,03-002,2,2,0,0,2,4,2,4,5,4,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,1,1,0,1,0,1,1,0,0,1,1,2.98,1.98,4,4,1,1,Región 5 o Central | Sacatepéquez | Privado | Urbana | Matutina | BACHILLERATO | 0,448,7,64.0,0.015625
03-01-0120-46,742682416.0,30,"233,167",030742682416,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Privado,22,Urbana,11,Matutina,31,ANUAL,03-002,2,2,0,0,2,3,2,3,5,4,4,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,5,5,1,1,1,0,1,0,0,0,1,0,0.6,1.57,2,4,0,1,Región 5 o Central | Sacatepéquez | Privado | Urbana | Matutina | BACHILLERATO | 0,448,7,64.0,0.015625
03-01-1340-46,1842654512.0,6,"234,265",031842654512,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,18,3,0,Privado,22,Urbana,11,Matutina,31,ANUAL,03-002,2,2,0,1,2,2,1,.,4,4,2,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,4,3,3,1,1,0,1,1,0,1,1,1,-0.48,0.16,1,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Matutina | BACHILLERATO | 0,448,7,64.0,0.015625
03-01-0103-46,8116630169.0,36,"233,102",038116630169,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Privado,22,Urbana,11,Matutina,31,ANUAL,03-002,2,2,0,0,2,4,2,4,5,4,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,6,5,7,1,1,0,1,1,0,0,1,1,0.61,0.51,2,3,0,1,Región 5 o Central | Sacatepéquez | Privado | Urbana | Matutina | BACHILLERATO | 0,448,7,64.0,0.015625
03-01-0057-46,2927677070.0,162,"232,648",032927677070,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,18,3,0,Privado,22,Urbana,11,Matutina,31,ANUAL,03-002,1,2,0,0,2,4,2,4,5,4,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5,2,0,0,1,0,1,0,0,0,1,1,0.07,0.09,2,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Matutina | BACHILLERATO | 0,448,7,64.0,0.015625
03-01-0128-46,7949066003.0,102,"233,268",037949066003,2025,Región 5 o Central,5,Sacatepéquez,3.0,Antigua,301.0,Diversificado,46,BACHILLERATO,1.0,16,1,1,Privado,22,Urbana,11,Matutina,31,ANUAL,03-002,2,2,0,1,2,2,2,1,1,3,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,4,6,1,2,0,1,1,0,0,1,1,1.4,0.51,3,3,1,1,Región 5 o Central | Sacatepéquez | Privado | Urbana | Matutina | BACHILLERATO | 1,406,6,67.66666666666667,0.014778325123152709
03-08-0878-46,5647426584.0,46,"235,934",035647426584,2025,Región 5 o Central,5,Sacatepéquez,3.0,San Lucas Sacatepéquez,308.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Privado,22,Urbana,11,Matutina,31,ANUAL,03-005,2,2,0,0,2,4,2,4,5,4,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5,1,1,0,4,0,1,1,0,0,1,1,-0.27,0.33,1,2,0,0,Región 5 o Central | Sacatepéquez | Privado | Urbana | Matutina | BACHILLERATO | 1,406,6,67.66666666666667,0.014778325123152709
